rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season,Current Age
1956,Levin Öztunalı,GER,"MF,FW",Mainz 05,GER-Bundesliga,23.0,1996.0,27,1778,4,3,7,4,0,2.5,2.5,65.0,76.0,0.2,0.15,28.0,19.0,34.3,1.0,26.0,9.0,14.0,2.0,0,0.0,0,0.0,0,0.0,0.0,345.0,549.0,62.8,1937.0,75.5,61.0,54.2,27.0,37.0,31.0,28.0,66.0,60.6,26.0,65.0,62.0,17.0,51.0,4,35.0,28.6,1.77,0.11,0.4,50.0,3.29,0.3,0,2019-20,30.0
1957,Moussa Niakhate,SEN,DF,Mainz 05,GER-Bundesliga,23.0,1996.0,33,2970,1,2,3,1,0,1.0,1.0,37.0,129.0,0.03,0.06,35.0,22.0,55.2,26.0,14.0,40.0,124.0,4.0,0,0.0,0,0.0,0,0.0,0.0,1201.0,1518.0,79.1,9272.0,87.9,87.3,52.3,12.0,84.0,7.0,218.0,18.0,33.3,12.0,37.0,20.0,4.0,17.0,1,11.0,45.5,0.33,0.09,0.2,63.7,0.94,0.09,0,2019-20,30.0
1958,Phillipp Mwene,AUT,DF,Mainz 05,GER-Bundesliga,25.0,1994.0,4,315,0,0,0,0,0,0.0,0.0,8.0,6.0,0.0,0.0,11.0,5.0,58.3,1.0,9.0,3.0,11.0,0.0,0,0.0,0,0.0,0,0.0,0.0,92.0,150.0,61.3,608.0,84.7,53.8,46.2,2.0,8.0,1.0,7.0,5.0,60.0,2.0,8.0,4.0,1.0,8.0,0,0.0,,0.0,,,16.7,0.57,0.0,0,2019-20,32.0
1959,Pierre Kunde,CMR,MF,Mainz 05,GER-Bundesliga,24.0,1995.0,28,1866,4,0,4,4,0,3.2,3.2,52.0,118.0,0.19,0.0,34.0,17.0,40.0,4.0,12.0,26.0,55.0,0.0,0,0.0,0,0.0,0,0.0,0.0,790.0,1019.0,77.5,4586.0,86.2,81.2,60.0,11.0,91.0,15.0,77.0,43.0,79.1,9.0,52.0,26.0,4.0,26.0,4,39.0,28.2,1.88,0.1,0.36,41.9,2.07,0.19,0,2019-20,31.0
1960,Ridle Baku,GER,"DF,MF",Mainz 05,GER-Bundesliga,21.0,1998.0,30,2351,1,3,4,1,0,1.0,1.0,42.0,109.0,0.04,0.11,54.0,31.0,49.1,7.0,38.0,42.0,57.0,0.0,0,0.0,0,0.0,0,0.0,0.0,827.0,1167.0,70.9,5145.0,82.1,73.5,51.1,27.0,81.0,36.0,78.0,59.0,55.9,26.0,42.0,40.0,6.0,40.0,1,22.0,27.3,0.84,0.05,0.17,46.2,3.14,0.46,0,2019-20,28.0
1961,Robin Quaison,SWE,"FW,MF",Mainz 05,GER-Bundesliga,25.0,1993.0,32,2602,13,2,15,12,1,11.4,10.6,36.0,61.0,0.45,0.07,25.0,17.0,34.4,5.0,22.0,11.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,394.0,575.0,68.5,1296.0,82.2,71.0,50.0,28.0,31.0,18.0,9.0,66.0,66.7,22.0,36.0,37.0,17.0,54.0,13,70.0,38.6,2.42,0.17,0.44,29.0,2.42,0.21,0,2019-20,33.0
1962,Robin Zentner,GER,GK,Mainz 05,GER-Bundesliga,24.0,1994.0,22,1935,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,11.0,0.0,0,0.0,0,0.0,0,0.0,0.0,509.0,794.0,64.1,11801.0,98.2,96.4,39.8,1.0,23.0,0.0,720.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,86.7,0.14,0.05,0,2019-20,32.0
1963,Ronaël Pierre-Gabriel,FRA,DF,Mainz 05,GER-Bundesliga,21.0,1998.0,8,574,0,1,1,0,0,0.1,0.1,6.0,27.0,0.0,0.16,16.0,10.0,53.8,0.0,7.0,8.0,31.0,1.0,0,0.0,0,0.0,0,0.0,0.0,200.0,276.0,72.5,1598.0,83.3,73.5,58.8,3.0,20.0,6.0,21.0,14.0,78.6,3.0,6.0,5.0,2.0,4.0,0,2.0,0.0,0.31,0.0,,64.3,1.57,0.16,0,2019-20,28.0
1964,Taiwo Awoniyi,NGA,"FW,MF",Mainz 05,GER-Bundesliga,21.0,1997.0,12,483,1,0,1,1,0,3.2,3.2,12.0,7.0,0.19,0.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,73.0,109.0,67.0,283.0,81.8,50.0,62.5,5.0,6.0,5.0,3.0,15.0,53.3,7.0,12.0,8.0,6.0,21.0,1,14.0,21.4,2.61,0.07,0.33,40.5,2.43,0.0,0,2019-20,29.0
1965,Ádám Szalai,HUN,FW,Mainz 05,GER-Bundesliga,31.0,1987.0,27,1147,1,1,2,1,0,4.5,4.5,10.0,23.0,0.08,0.08,8.0,4.0,9.1,0.0,9.0,2.0,14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,181.0,303.0,59.7,460.0,67.5,57.3,53.3,14.0,13.0,2.0,17.0,17.0,70.6,5.0,10.0,6.0,4.0,41.0,1,30.0,33.3,2.35,0.03,0.1,50.0,2.52,0.24,0,2019-20,39.0
1966,Abdelhamid Sabiri,MAR,MF,Paderborn 07,GER-Bundesliga,22.0,1996.0,24,1048,4,1,5,3,1,3.1,2.3,15.0,42.0,0.34,0.09,20.0,16.0,33.3,2.0,7.0,8.0,18.0,1.0,0,0.0,0,0.0,0,0.0,0.0,346.0,438.0,79.0,1912.0,85.7,85.6,62.8,7.0,42.0,2.0,39.0,40.0,62.5,15.0,15.0,10.0,1.0,28.0,4,41.0,31.7,3.52,0.07,0.23,54.2,3.09,0.26,0,2019-20,30.0
1967,Antony Evans,ENG,"MF,DF",Paderborn 07,GER-Bundesliga,20.0,1998.0,6,156,0,0,0,0,0,0.1,0.1,1.0,6.0,0.0,0.0,5.0,4.0,20.0,1.0,0.0,2.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,41.0,65.0,63.1,473.0,75.0,63.2,50.0,4.0,1.0,3.0,4.0,5.0,40.0,3.0,1.0,2.0,0.0,5.0,0,2.0,50.0,1.15,0.0,0.0,50.0,4.06,0.0,0,2019-20,28.0
1968,Babacar Guèye,SEN,FW,Paderborn 07,GER-Bundesliga,24.0,1994.0,3,110,0,0,0,0,0,0.2,0.2,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,20.0,24.0,83.3,48.0,100.0,66.7,,2.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0,2.0,0.0,1.64,0.0,,16.7,0.82,0.0,0,2019-20,32.0
1969,Ben Zolinski,GER,"FW,MF",Paderborn 07,GER-Bundesliga,27.0,1992.0,28,1210,3,2,5,3,0,2.9,2.7,18.0,28.0,0.22,0.15,17.0,9.0,25.9,0.0,12.0,8.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,269.0,367.0,73.3,959.0,84.8,71.3,65.2,14.0,20.0,4.0,7.0,13.0,53.8,6.0,18.0,16.0,4.0,36.0,3,19.0,36.8,1.41,0.16,0.43,32.1,2.38,0.15,0,2019-20,34.0
1970,Cauly Oliveira Souza,BRA,"MF,FW",Paderborn 07,GER-Bundesliga,23.0,1995.0,13,717,2,0,2,2,0,1.5,1.5,16.0,24.0,0.25,0.0,11.0,7.0,27.3,0.0,9.0,6.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,169.0,249.0,67.9,843.0,85.8,73.7,30.6,10.0,25.0,7.0,2.0,30.0,60.0,12.0,16.0,24.0,3.0,28.0,2,14.0,57.1,1.76,0.14,0.25,31.3,3.02,0.13,0,2019-20,31.0
1971,Christian Strohdiek,GER,DF,Paderborn 07,GER-Bundesliga,31.0,1988.0,16,1363,1,2,3,1,0,1.0,1.0,5.0,45.0,0.07,0.13,26.0,22.0,47.6,10.0,6.0,25.0,92.0,0.0,0,0.0,0,0.0,0,0.0,0.0,495.0,678.0,73.0,5150.0,82.0,82.4,58.1,11.0,48.0,3.0,136.0,2.0,100.0,0.0,5.0,5.0,0.0,5.0,1,9.0,33.3,0.59,0.11,0.33,49.4,1.25,0.13,0,2019-20,38.0
1972,Christopher Antwi-Adjei,GHA,"MF,FW",Paderborn 07,GER-Bundesliga,25.0,1994.0,34,2470,1,2,3,1,0,3.8,3.8,114.0,68.0,0.04,0.07,25.0,16.0,27.3,2.0,27.0,15.0,14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,593.0,854.0,69.4,3011.0,82.5,68.7,54.2,42.0,34.0,28.0,20.0,70.0,50.0,35.0,114.0,59.0,45.0,63.0,1,46.0,17.4,1.68,0.02,0.13,36.1,3.46,0.22,0,2019-20,32.0
1973,Dennis Jastrzembski,POL,"MF,FW",Paderborn 07,GER-Bundesliga,19.0,2000.0,6,177,0,0,0,0,0,0.3,0.3,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,35.0,56.0,62.5,128.0,91.3,36.4,42.9,2.0,1.0,2.0,2.0,6.0,16.7,5.0,7.0,4.0,3.0,4.0,0,2.0,50.0,1.02,0.0,0.0,0.0,3.03,0.51,0,2019-20,26.0
1974,Dennis Srbeny,GER,"FW,MF",Paderborn 07,GER-Bundesliga,25.0,1994.0,17,1119,5,1,6,5,0,2.9,2.9,14.0,27.0,0.4,0.08,11.0,6.0,27.8,1.0,10.0,3.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,153.0,248.0,61.7,683.0,73.9,63.8,60.9,7.0,17.0,5.0,11.0,22.0,59.1,9.0,14.0,16.0,4.0,46.0,5,28.0,32.1,2.25,0.18,0.56,37.1,2.57,0.08,0,2019-20,32.0
1975,Gerrit Holtmann,PHI,"MF,DF",Paderborn 07,GER-Bundesliga,24.0,1995.0,24,1065,1,0,1,1,0,1.1,1.1,59.0,25.0,0.08,0.0,24.0,14.0,40.5,1.0,20.0,6.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,278.0,396.0,70.2,1571.0,86.5,68.1,38.2,12.0,21.0,11.0,13.0,52.0,38.5,32.0,59.0,38.0,15.0,34.0,1,24.0,37.5,2.03,0.04,0.11,22.2,2.03,0.08,0,2019-20,31.0
1976,Jamilu Collins,NGA,DF,Paderborn 07,GER-Bundesliga,24.0,1994.0,30,2668,1,2,3,1,0,2.1,1.3,101.0,133.0,0.03,0.07,69.0,43.0,59.7,19.0,34.0,70.0,91.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1307.0,1770.0,73.8,8757.0,86.7,79.1,47.7,19.0,113.0,7.0,124.0,79.0,53.2,37.0,101.0,59.0,9.0,43.0,1,18.0,5.6,0.61,0.06,1.0,51.7,1.65,0.17,0,2019-20,32.0
1977,Jan Luca Rumpf,GER,DF,Paderborn 07,GER-Bundesliga,20.0,1999.0,1,90,0,0,0,0,0,0.1,0.1,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,41.0,53.0,77.4,389.0,88.2,76.7,50.0,0.0,3.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,,33.3,0.0,0.0,0,2019-20,27.0
1978,Jannik Huth,GER,GK,Paderborn 07,GER-Bundesliga,25.0,1994.0,6,540,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,200.0,251.0,79.7,3014.0,95.1,99.0,55.6,0.0,5.0,1.0,208.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,,100.0,0.17,0.0,0,2019-20,32.0
1979,Kai Pröger,GER,"MF,FW",Paderborn 07,GER-Bundesliga,27.0,1992.0,31,2079,2,6,8,2,0,3.3,3.3,77.0,32.0,0.09,0.26,43.0,22.0,29.3,6.0,28.0,14.0,20.0,1.0,0,0.0,0,0.0,0,0.0,0.0,311.0,619.0,50.2,2114.0,77.1,50.3,33.1,42.0,14.0,14.0,27.0,120.0,55.8,53.0,77.0,40.0,33.0,64.0,2,50.0,28.0,2.16,0.04,0.14,32.3,3.94,0.43,0,2019-20,34.0
1980,Khiry Shelton,USA,FW,Paderborn 07,GER-Bundesliga,26.0,1993.0,2,34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.0,4.0,75.0,12.0,100.0,,,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,0.0,3.0,0,0.0,,0.0,,,,5.45,0.0,0,2019-20,33.0
1981,Klaus Gjasula,ALB,MF,Paderborn 07,GER-Bundesliga,29.0,1989.0,29,2280,2,1,3,2,0,2.1,1.3,13.0,114.0,0.08,0.04,69.0,39.0,49.2,6.0,27.0,32.0,50.0,2.0,0,0.0,0,0.0,0,0.0,0.0,891.0,1165.0,76.5,5647.0,82.3,83.0,65.9,28.0,101.0,5.0,97.0,25.0,80.0,5.0,13.0,14.0,1.0,31.0,2,14.0,28.6,0.55,0.14,0.5,51.0,2.13,0.12,0,2019-20,37.0
1982,Laurent Jans,LUX,DF,Paderborn 07,GER-Bundesliga,26.0,1992.0,22,1571,0,1,1,0,0,0.2,0.2,37.0,61.0,0.0,0.06,42.0,25.0,45.8,10.0,15.0,19.0,49.0,1.0,0,0.0,0,0.0,0,0.0,0.0,627.0,861.0,72.8,5033.0,85.5,75.9,48.8,10.0,44.0,13.0,70.0,16.0,75.0,4.0,37.0,26.0,4.0,19.0,0,8.0,0.0,0.46,0.0,,52.5,1.37,0.06,0,2019-20,34.0
1983,Leopold Zingerle,GER,GK,Paderborn 07,GER-Bundesliga,25.0,1994.0,28,2520,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,50.0,0.0,0.0,0.0,7.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1010.0,1217.0,83.0,15594.0,100.0,97.7,59.0,0.0,7.0,0.0,1055.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,,0.0,,,88.9,0.14,0.0,0,2019-20,32.0
1984,Luca Kilian,GER,DF,Paderborn 07,GER-Bundesliga,19.0,1999.0,15,1261,0,0,0,0,0,0.0,0.0,4.0,28.0,0.0,0.0,33.0,24.0,53.7,9.0,11.0,12.0,67.0,0.0,0,0.0,0,0.0,0,0.0,0.0,641.0,718.0,89.3,3632.0,89.9,94.8,75.0,2.0,20.0,0.0,122.0,3.0,66.7,1.0,4.0,2.0,0.0,7.0,0,1.0,0.0,0.07,0.0,,47.5,0.36,0.07,0,2019-20,27.0
1985,Marlon Ritter,GER,MF,Paderborn 07,GER-Bundesliga,24.0,1994.0,11,435,0,1,1,0,0,0.4,0.4,6.0,19.0,0.0,0.21,7.0,5.0,44.4,0.0,7.0,8.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,138.0,210.0,65.7,1070.0,80.0,83.6,37.0,10.0,19.0,5.0,7.0,4.0,50.0,2.0,6.0,5.0,3.0,9.0,0,9.0,22.2,1.86,0.0,0.0,0.0,4.76,0.83,0,2019-20,32.0
1986,Mohamed Dräger,TUN,DF,Paderborn 07,GER-Bundesliga,23.0,1996.0,18,1455,1,3,4,1,0,0.6,0.6,61.0,45.0,0.06,0.19,32.0,21.0,42.4,5.0,12.0,18.0,39.0,0.0,0,0.0,0,0.0,0,0.0,0.0,621.0,821.0,75.6,3465.0,83.8,79.8,72.3,15.0,27.0,12.0,49.0,45.0,33.3,30.0,61.0,32.0,13.0,26.0,1,14.0,14.3,0.87,0.07,0.5,38.1,1.86,0.31,0,2019-20,30.0
1987,Samúel Friðjónsson,ISL,MF,Paderborn 07,GER-Bundesliga,23.0,1996.0,5,192,0,0,0,0,0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,1.0,33.3,1.0,3.0,4.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,81.0,104.0,77.9,411.0,89.5,82.1,64.7,0.0,5.0,0.0,8.0,0.0,,0.0,0.0,0.0,0.0,3.0,0,0.0,,0.0,,,25.0,0.0,0.0,0,2019-20,30.0
1988,Sebastian Schonlau,GER,DF,Paderborn 07,GER-Bundesliga,24.0,1994.0,23,2070,2,0,2,2,0,1.6,1.6,14.0,88.0,0.09,0.0,64.0,43.0,62.1,15.0,21.0,40.0,138.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1288.0,1470.0,87.6,9545.0,90.8,93.0,71.1,4.0,35.0,0.0,254.0,10.0,90.0,1.0,14.0,4.0,0.0,21.0,2,12.0,33.3,0.52,0.17,0.5,53.5,0.96,0.04,0,2019-20,32.0
1989,Sebastian Vasiliadis,GRE,MF,Paderborn 07,GER-Bundesliga,21.0,1997.0,32,2808,1,1,2,1,0,1.6,1.6,48.0,100.0,0.03,0.03,73.0,45.0,34.6,6.0,41.0,34.0,50.0,0.0,0,0.0,0,0.0,0,0.0,0.0,806.0,1070.0,75.3,3674.0,82.5,86.6,51.5,27.0,78.0,10.0,69.0,79.0,64.6,28.0,48.0,36.0,8.0,57.0,1,37.0,21.6,1.19,0.03,0.13,41.7,2.21,0.1,0,2019-20,29.0
1990,Streli Mamba,GER,FW,Paderborn 07,GER-Bundesliga,25.0,1994.0,24,1521,5,2,7,5,0,4.6,4.6,32.0,14.0,0.3,0.12,15.0,9.0,7.7,2.0,10.0,6.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,203.0,274.0,74.1,369.0,81.7,77.9,25.0,9.0,12.0,1.0,5.0,25.0,60.0,10.0,32.0,21.0,17.0,40.0,5,23.0,43.5,1.36,0.22,0.5,40.9,1.6,0.18,0,2019-20,32.0
1991,Sven Michel,GER,FW,Paderborn 07,GER-Bundesliga,29.0,1990.0,29,1376,5,1,6,5,0,5.6,5.6,27.0,25.0,0.33,0.07,14.0,12.0,15.0,2.0,11.0,7.0,7.0,0.0,0,0.0,0,0.0,0,0.0,0.0,231.0,372.0,62.1,726.0,71.3,63.0,55.6,22.0,14.0,5.0,9.0,39.0,56.4,17.0,27.0,20.0,11.0,70.0,5,42.0,45.2,2.75,0.12,0.26,37.3,2.49,0.39,0,2019-20,36.0
1992,Uwe Hünemeier,GER,DF,Paderborn 07,GER-Bundesliga,33.0,1986.0,16,1209,1,0,1,0,1,1.5,0.7,13.0,68.0,0.07,0.0,20.0,15.0,50.0,12.0,10.0,24.0,63.0,0.0,0,0.0,0,0.0,0,0.0,0.0,704.0,818.0,86.1,5801.0,90.0,89.1,78.0,6.0,45.0,0.0,129.0,2.0,50.0,1.0,13.0,0.0,0.0,6.0,1,11.0,9.1,0.82,0.0,0.0,56.7,1.12,0.0,0,2019-20,40.0
1993,Ademola Lookman,NGA,"FW,MF",RB Leipzig,GER-Bundesliga,21.0,1997.0,11,309,0,0,0,0,0,1.3,1.3,19.0,22.0,0.0,0.0,6.0,4.0,100.0,0.0,3.0,1.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,110.0,149.0,73.8,398.0,89.2,62.9,20.0,7.0,9.0,7.0,0.0,18.0,44.4,10.0,19.0,17.0,4.0,10.0,0,10.0,10.0,2.91,0.0,0.0,0.0,4.09,0.0,0,2019-20,29.0
1994,Amadou Haidara,MLI,MF,RB Leipzig,GER-Bundesliga,21.0,1998.0,19,756,0,1,1,0,0,0.7,0.7,15.0,55.0,0.0,0.12,26.0,16.0,41.7,2.0,12.0,8.0,10.0,1.0,0,0.0,0,0.0,0,0.0,0.0,474.0,560.0,84.6,2072.0,91.0,86.2,66.7,12.0,50.0,7.0,17.0,30.0,63.3,11.0,15.0,18.0,2.0,21.0,0,19.0,31.6,2.26,0.0,0.0,50.0,4.89,0.24,0,2019-20,28.0
1995,Angeliño,ESP,"DF,FW",RB Leipzig,GER-Bundesliga,22.0,1997.0,13,1095,1,2,3,1,0,0.9,0.9,24.0,56.0,0.08,0.16,15.0,9.0,33.3,1.0,13.0,19.0,24.0,0.0,0,0.0,0,0.0,0,0.0,0.0,574.0,767.0,74.8,3269.0,87.0,79.4,47.9,19.0,42.0,22.0,24.0,25.0,80.0,5.0,24.0,16.0,12.0,15.0,1,5.0,40.0,0.41,0.2,0.5,25.0,3.37,0.41,0,2019-20,29.0
1996,Christopher Nkunku,FRA,"MF,FW",RB Leipzig,GER-Bundesliga,21.0,1997.0,32,1925,5,13,18,5,0,7.8,7.8,86.0,94.0,0.23,0.61,21.0,13.0,27.3,2.0,23.0,20.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,661.0,841.0,78.6,3507.0,89.2,80.7,49.2,74.0,49.0,32.0,12.0,90.0,61.1,35.0,86.0,48.0,31.0,50.0,5,52.0,46.2,2.43,0.1,0.21,37.9,5.94,1.08,0,2019-20,29.0
1997,Dani Olmo,ESP,"MF,FW",RB Leipzig,GER-Bundesliga,21.0,1998.0,12,747,3,1,4,3,0,1.8,1.8,15.0,46.0,0.36,0.12,20.0,14.0,7.7,1.0,6.0,4.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,262.0,361.0,72.6,1285.0,86.5,71.8,48.6,9.0,35.0,13.0,8.0,15.0,40.0,9.0,15.0,11.0,6.0,18.0,3,21.0,28.6,2.53,0.14,0.5,50.0,3.25,0.12,0,2019-20,28.0
1998,Dayot Upamecano,FRA,DF,RB Leipzig,GER-Bundesliga,20.0,1998.0,28,2357,0,1,1,0,0,1.9,1.9,38.0,186.0,0.0,0.04,52.0,31.0,53.5,17.0,14.0,43.0,88.0,1.0,0,0.0,0,0.0,0,0.0,0.0,1751.0,1968.0,89.0,13722.0,92.0,93.2,75.2,9.0,172.0,9.0,191.0,38.0,76.3,9.0,38.0,25.0,0.0,23.0,0,13.0,30.8,0.5,0.0,0.0,63.5,1.26,0.15,0,2019-20,28.0
1999,Dennis Borkowski,GER,FW,RB Leipzig,GER-Bundesliga,17.0,2002.0,1,9,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.0,4.0,50.0,3.0,66.7,,,0.0,0.0,0.0,0.0,4.0,50.0,2.0,1.0,0.0,0.0,0.0,0,0.0,,0.0,,,,0.0,0.0,0,2019-20,24.0
2000,Diego Demme,GER,MF,RB Leipzig,GER-Bundesliga,27.0,1991.0,17,1211,0,0,0,0,0,0.8,0.8,18.0,112.0,0.0,0.0,41.0,18.0,40.5,2.0,12.0,15.0,14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,944.0,1104.0,85.5,3999.0,91.1,90.4,62.8,11.0,94.0,16.0,21.0,19.0,57.9,8.0,18.0,26.0,2.0,24.0,0,4.0,50.0,0.3,0.0,0.0,29.2,2.75,0.15,0,2019-20,35.0
2001,Emil Forsberg,SWE,MF,RB Leipzig,GER-Bundesliga,27.0,1991.0,22,1141,5,2,7,3,2,3.6,2.0,44.0,74.0,0.39,0.16,16.0,10.0,23.1,0.0,15.0,5.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,414.0,531.0,78.0,1909.0,88.5,85.9,49.1,27.0,50.0,10.0,7.0,30.0,73.3,8.0,44.0,27.0,15.0,23.0,5,24.0,33.3,1.89,0.13,0.38,36.0,4.19,0.32,0,2019-20,35.0
2002,Ethan Ampadu,WAL,DF,RB Leipzig,GER-Bundesliga,18.0,2000.0,3,81,0,0,0,0,0,0.1,0.1,0.0,3.0,0.0,0.0,5.0,4.0,100.0,1.0,2.0,1.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,75.0,83.0,90.4,397.0,91.7,93.0,60.0,0.0,3.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.11,0.0,,100.0,0.0,0.0,0,2019-20,26.0
2003,Hannes Wolf,AUT,"FW,MF",RB Leipzig,GER-Bundesliga,20.0,1999.0,5,58,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,18.0,28.0,64.3,49.0,75.0,75.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0,0.0,,0.0,,,33.3,3.1,0.0,0,2019-20,27.0
2004,Ibrahima Konaté,FRA,DF,RB Leipzig,GER-Bundesliga,20.0,1999.0,8,569,0,0,0,0,0,0.1,0.1,9.0,18.0,0.0,0.0,11.0,6.0,28.6,4.0,5.0,5.0,35.0,1.0,0,0.0,0,0.0,0,0.0,0.0,305.0,345.0,88.4,1747.0,93.3,90.5,58.8,1.0,12.0,4.0,45.0,4.0,75.0,1.0,9.0,6.0,1.0,4.0,0,1.0,0.0,0.16,0.0,,81.8,0.47,0.0,0,2019-20,27.0
2005,Kevin Kampl,SVN,MF,RB Leipzig,GER-Bundesliga,28.0,1990.0,11,675,2,2,4,2,0,0.3,0.3,14.0,50.0,0.27,0.27,17.0,11.0,30.4,2.0,5.0,16.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,458.0,524.0,87.4,1657.0,93.2,89.4,71.4,9.0,45.0,11.0,9.0,9.0,77.8,2.0,14.0,13.0,2.0,10.0,2,5.0,60.0,0.67,0.4,0.67,25.0,2.67,0.27,0,2019-20,36.0
2006,Konrad Laimer,AUT,MF,RB Leipzig,GER-Bundesliga,22.0,1997.0,29,2115,2,6,8,2,0,0.8,0.8,44.0,143.0,0.09,0.26,91.0,45.0,42.2,8.0,43.0,34.0,14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1045.0,1296.0,80.6,5175.0,88.3,85.5,57.0,14.0,111.0,26.0,39.0,53.0,66.0,18.0,44.0,46.0,10.0,43.0,2,9.0,55.6,0.38,0.22,0.4,45.8,2.68,0.68,0,2019-20,29.0
2007,Lukas Klostermann,GER,DF,RB Leipzig,GER-Bundesliga,23.0,1996.0,31,2643,3,1,4,3,0,2.7,2.7,38.0,132.0,0.1,0.03,45.0,26.0,58.1,16.0,18.0,26.0,101.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1536.0,1814.0,84.7,8914.0,88.8,89.4,54.5,15.0,89.0,13.0,170.0,23.0,65.2,8.0,38.0,22.0,2.0,12.0,3,12.0,50.0,0.41,0.25,0.5,48.2,1.26,0.2,0,2019-20,30.0
2008,Marcel Halstenberg,GER,DF,RB Leipzig,GER-Bundesliga,27.0,1991.0,29,2520,3,3,6,3,0,2.1,2.1,65.0,155.0,0.11,0.11,46.0,31.0,48.3,11.0,26.0,46.0,72.0,2.0,0,0.0,0,0.0,0,0.0,0.0,1593.0,1909.0,83.4,8399.0,90.1,88.3,56.5,36.0,122.0,15.0,116.0,30.0,76.7,7.0,65.0,40.0,5.0,22.0,3,31.0,29.0,1.11,0.1,0.33,59.1,2.32,0.43,0,2019-20,35.0
