player,league,season,xg,np_xg,xa,key_passes,xg_chain,xg_buildup
Joelinton,Premier League,2020-21,5.631008350290358,4.869839348830283,2.3664820287376642,17,9.26830423809588,3.2849566685035825
Jonjo Shelvey,Premier League,2020-21,2.452838074415922,2.452838074415922,2.625524072907865,37,9.463522750884295,7.525885250419378
Karl Darlow,Premier League,2020-21,0.0,0.0,0.0,0,0.9974315781146288,0.9974315781146288
Martin Dubravka,Premier League,2020-21,0.0,0.0,0.0,0,2.1202504448592663,2.1202504448592663
Matt Ritchie,Premier League,2020-21,0.33010069839656353,0.33010069839656353,2.49234551936388,24,5.130528144538403,4.383479591459036
Matthew Longstaff,Premier League,2020-21,0.0,0.0,0.31370800361037254,2,0.42248451337218285,0.10877619683742523
Miguel Almirón,Premier League,2020-21,3.509381575509906,3.509381575509906,3.135926203802228,31,9.295027982443571,3.8990671783685684
Paul Dummett,Premier League,2020-21,0.4440922141075134,0.4440922141075134,0.22914470359683037,4,3.159807227551937,2.9786208122968674
Ryan Fraser,Premier League,2020-21,0.9030801933258772,0.9030801933258772,2.1685299314558506,25,2.99426400475204,1.342214172706008
Sean Longstaff,Premier League,2020-21,0.8264291062951088,0.8264291062951088,0.9400976179167628,13,3.0005825888365507,1.7070663180202246
Aaron Ramsdale,Premier League,2020-21,0.0,0.0,0.07767169922590256,2,2.899687790311873,2.8220167020335793
Antwoine Hackford,Premier League,2020-21,0.10344500094652176,0.10344500094652176,0.0,0,0.11183100193738937,0.008386320434510708
Ben Osborn,Premier League,2020-21,1.090726202353835,1.090726202353835,2.5220146737992764,17,6.371751420199871,4.42230891995132
Billy Sharp,Premier League,2020-21,2.9830773063004017,1.4607392735779285,0.5832782126963139,4,2.650699596852064,0.6648954264819622
Chris Basham,Premier League,2020-21,0.6195668987929821,0.6195668987929821,1.0665377043187618,12,7.368293853476644,6.053646124899387
Daniel Jebbison,Premier League,2020-21,1.4839950501918793,1.4839950501918793,0.023562999442219734,1,1.9016577787697315,0.3941028006374836
David McGoldrick,Premier League,2020-21,7.605752557516098,7.605752557516098,1.1166191883385181,17,9.950739700347185,3.25369658973068
Enda Stevens,Premier League,2020-21,1.447223442606628,1.447223442606628,1.609739189967513,17,8.22920673713088,6.430097249336541
Ethan Ampadu,Premier League,2020-21,0.1944530000910163,0.1944530000910163,0.9830157030373812,11,3.262279963120818,2.9991719853132963
Femi Seriki,Premier League,2020-21,0.0,0.0,0.0,0,0.0,0.0
George Baldock,Premier League,2020-21,1.331411105580628,1.331411105580628,2.6325889602303505,18,6.618172589689493,4.469507408328354
Iliman Ndiaye,Premier League,2020-21,0.0,0.0,0.0,0,0.0,0.0
Jack O'Connell,Premier League,2020-21,0.0,0.0,0.0,0,0.0,0.0
Jack Robinson,Premier League,2020-21,0.6963966861367226,0.6963966861367226,0.6712549924850464,1,1.971000811085105,1.9456610102206469
Jayden Bogle,Premier League,2020-21,1.915019929409027,1.915019929409027,0.20855360105633736,4,2.668701633810997,1.3656456880271435
John Egan,Premier League,2020-21,0.4912482975050807,0.4912482975050807,0.6186051927506924,3,4.387039129622281,3.7450276343151927
John Fleck,Premier League,2020-21,0.5031575029715896,0.5031575029715896,2.3917010659351945,33,6.435383918695152,4.761176783591509
John Lundstram,Premier League,2020-21,1.8757737139239907,1.1146046975627542,1.4599017314612865,20,7.169210961088538,5.258821907453239
Kean Bryan,Premier League,2020-21,0.5354915875941515,0.5354915875941515,0.8194746151566505,4,1.4283711146563292,1.3857593219727278
Lys Mousset,Premier League,2020-21,0.8426321223378181,0.8426321223378181,0.43718890100717545,3,1.5403051599860191,0.2604870945215225
Max Lowe,Premier League,2020-21,0.08675809763371944,0.08675809763371944,0.18749800324440002,2,1.3047473207116127,1.0304902158677578
Oliver Burke,Premier League,2020-21,2.6037588827311993,2.6037588827311993,2.620451921597123,15,6.119536662474275,1.0531198028475046
Oliver McBurnie,Premier League,2020-21,3.552994309924543,3.552994309924543,1.0542656984180212,15,6.107228264212608,2.6019225167110562
Oliver Norwood,Premier League,2020-21,0.430055795237422,0.430055795237422,1.2662918074056506,32,5.095909474417567,4.403649482876062
Phil Jagielka,Premier League,2020-21,0.0,0.0,0.0,0,0.9072468057274818,0.9072468057274818
Rhian Brewster,Premier League,2020-21,1.9326187949627638,1.9326187949627638,1.76662964746356,11,3.989293944090605,0.724409413523972
Sander Berge,Premier League,2020-21,1.216417072340846,0.4552479963749647,1.7773302253335714,14,3.9067585049197078,3.0664289398118854
Alex McCarthy,Premier League,2020-21,0.0,0.0,0.0,0,2.7634329460561275,2.7634329460561275
Alexandre Jankewitz,Premier League,2020-21,0.0,0.0,0.0,0,0.0920087993144989,0.0920087993144989
Allan Tchaptchet,Premier League,2020-21,0.0,0.0,0.0,0,0.0,0.0
Caleb Watts,Premier League,2020-21,0.0,0.0,0.0,0,0.0,0.0
Che Adams,Premier League,2020-21,12.118733704090118,12.118733704090118,5.227753119543195,37,14.486906673759222,2.744625011458993
Daniel N'Lundulu,Premier League,2020-21,0.026467299088835716,0.026467299088835716,0.03030879981815815,1,0.056776098906993866,0.026467299088835716
Danny Ings,Premier League,2020-21,8.276573972776532,6.7542363833636045,2.3112313207238913,22,10.482222445309162,2.4790419340133667
Fraser Forster,Premier League,2020-21,0.0,0.0,0.0,0,1.113945309072733,1.113945309072733
Ibrahima Diallo,Premier League,2020-21,0.608452707529068,0.608452707529068,0.6375490110367537,9,3.3023097794502974,2.5710399094969034
Jack Stephens,Premier League,2020-21,0.8943026959896088,0.8943026959896088,0.4556563999503851,6,3.0810884833335876,2.751403979025781
Jake Vokins,Premier League,2020-21,0.0,0.0,0.03704100102186203,1,0.17254400253295898,0.13550299406051636
James Ward-Prowse,Premier League,2020-21,5.442037345841527,2.3973618019372225,4.070980126038194,60,10.637730375863612,9.401035180315375
Jan Bednarek,Premier League,2020-21,0.46839270554482937,0.46839270554482937,1.159947693347931,5,8.544506297446787,8.489991501905024
Jannik Vestergaard,Premier League,2020-21,2.1054085036739707,2.1054085036739707,0.740825392305851,7,6.064834877848625,5.990050476044416
Kayne Ramsay,Premier League,2020-21,0.0,0.0,0.0,0,0.016576699912548065,0.016576699912548065
Kyle Walker-Peters,Premier League,2020-21,1.1350792245939374,1.1350792245939374,1.2537505887448788,16,8.663987170904875,6.625145656056702
Michael Obafemi,Premier League,2020-21,0.0,0.0,0.054918598383665085,1,0.14890269562602043,0.14890269562602043
Mohammed Salisu,Premier League,2020-21,0.4784318944439292,0.4784318944439292,0.17215709760785103,2,2.2042920030653477,2.154071904718876
Moussa Djenepo,Premier League,2020-21,0.792782393284142,0.792782393284142,0.40187229588627815,6,2.9883765131235123,1.9131248323246837
Nathan Redmond,Premier League,2020-21,3.8337903171777725,3.8337903171777725,3.353081863373518,29,8.99761745147407,3.267556704580784
Nathan Tella,Premier League,2020-21,1.9882364720106125,1.9882364720106125,1.090901680290699,6,2.907419417053461,0.48396930284798145
Oriol Romeu,Premier League,2020-21,0.4458273034542799,0.4458273034542799,1.53680650703609,14,6.2380435317754745,5.063458546996117
Ryan Bertrand,Premier League,2020-21,0.37492010183632374,0.37492010183632374,1.3952976930886507,13,5.361662004143,4.8138942969962955
Shane Long,Premier League,2020-21,0.06422480195760727,0.06422480195760727,0.0,0,0.08692499808967113,0.06606839783489704
Stuart Armstrong,Premier League,2020-21,2.6400083750486374,2.6400083750486374,2.901357291266322,35,10.028466776013374,6.737704178318381
William Smallbone,Premier League,2020-21,0.04609239846467972,0.04609239846467972,0.0,0,0.1866139993071556,0.14052200317382812
Yan Valery,Premier League,2020-21,0.2929132953286171,0.2929132953286171,0.09160999953746796,1,0.4703279882669449,0.17741400003433228
Ben Davies,Premier League,2020-21,0.1976930983364582,0.1976930983364582,0.4373758044093847,8,2.684572694823146,2.331053102388978
Carlos Vinicius,Premier League,2020-21,1.2549914866685867,1.2549914866685867,0.10279390215873718,2,1.4212629944086075,0.08671839907765388
Dane Scarlett,Premier League,2020-21,0.0,0.0,0.0,0,0.0,0.0
Davinson Sánchez,Premier League,2020-21,0.8006934821605682,0.8006934821605682,0.020530199632048607,1,5.348088577389717,5.348088577389717
Dele Alli,Premier League,2020-21,1.6745915822684765,1.6745915822684765,1.3262456189841032,9,4.322706138715148,2.1345874574035406
Eric Dier,Premier League,2020-21,1.2531601041555405,1.2531601041555405,0.22542324010282755,6,5.722175907343626,5.697843890637159
Erik Lamela,Premier League,2020-21,1.2894132062792778,1.2894132062792778,0.8058314230293036,8,4.192472180351615,2.828796409070492
Gareth Bale,Premier League,2020-21,5.797856383025646,5.797856383025646,1.842241832986474,21,8.149641066789627,2.594512384850532
Giovani Lo Celso,Premier League,2020-21,1.5252610966563225,1.5252610966563225,1.1966528072953224,15,5.273319855332375,3.312730461359024
Harry Kane,Premier League,2020-21,22.174864932894707,19.130178958177567,7.57709795050323,49,24.995637115091085,4.451255418360233
Harry Winks,Premier League,2020-21,0.061471300199627876,0.061471300199627876,0.18998110108077526,4,3.7452505696564913,3.6405259910970926
Hugo Lloris,Premier League,2020-21,0.0,0.0,0.0,0,4.801014944911003,4.801014944911003
Japhet Tanganga,Premier League,2020-21,0.20077680051326752,0.20077680051326752,0.5815759897232056,1,1.3993397988379002,0.8177647925913334
Joe Rodon,Premier League,2020-21,0.018329400569200516,0.018329400569200516,0.0,0,1.4196598939597607,1.4196598939597607
Lucas Moura,Premier League,2020-21,1.9466329012066126,1.9466329012066126,2.064034544862807,16,7.514042437076569,5.20006918348372
Matt Doherty,Premier League,2020-21,0.36388201266527176,0.36388201266527176,0.7646760959178209,11,4.369951091706753,3.785178732126951
Moussa Sissoko,Premier League,2020-21,0.24807290360331535,0.24807290360331535,0.18440950103104115,4,4.13622404076159,3.9269600305706263
Pierre-Emile Højbjerg,Premier League,2020-21,1.137927639298141,1.137927639298141,1.7558960048481822,16,16.205809246748686,14.680380446836352
Serge Aurier,Premier League,2020-21,1.4752713814377785,1.4752713814377785,3.7193957716226578,17,8.711730375885963,5.293094374239445
Sergio Reguilón,Premier League,2020-21,1.1595534086227417,1.1595534086227417,2.099100701510906,17,8.52995277568698,6.11448260769248
Son Heung-Min,Premier League,2020-21,11.023286264389753,10.26211767271161,9.51299634668976,75,20.671933140605688,6.608754173852503
Steven Bergwijn,Premier League,2020-21,2.093382678925991,2.093382678925991,0.8125872928649187,13,4.8143409341573715,2.446276418864727
Tanguy NDombele Alvaro,Premier League,2020-21,1.5304817156866193,1.5304817156866193,2.12633260153234,14,10.934960171580315,8.005787655711174
Toby Alderweireld,Premier League,2020-21,0.613818702287972,0.613818702287972,0.9680299838073552,8,5.900498282164335,5.8572167828679085
Ahmed Hegazy,Premier League,2020-21,0.0,0.0,0.0,0,0.1840279996395111,0.1840279996395111
Branislav Ivanovic,Premier League,2020-21,0.4594705104827881,0.4594705104827881,0.048929501324892044,1,0.3491972014307976,0.3491972014307976
Callum Robinson,Premier League,2020-21,3.2030633613467216,3.2030633613467216,1.0499622896313667,16,5.216542601585388,1.5963358916342258
Charlie Austin,Premier League,2020-21,0.41296299546957016,0.41296299546957016,0.0,0,0.41296299546957016,0.0
Conor Gallagher,Premier League,2020-21,1.542326182126999,1.542326182126999,1.4182883203029633,21,5.059539873152971,3.1247856905683875
Conor Townsend,Premier League,2020-21,0.82282321061939,0.82282321061939,2.6485062204301357,23,6.119824014604092,3.785737205296755
Dara O'Shea,Premier League,2020-21,0.06425279937684536,0.06425279937684536,0.11929170042276382,5,1.8983060996979475,1.8384417966008186
Darnell Furlong,Premier League,2020-21,1.9333325140178204,1.9333325140178204,2.46300520375371,17,6.135472722351551,3.374022333882749
David Button,Premier League,2020-21,0.0,0.0,0.0,0,0.0,0.0
