player_id,player,team,league,season,age,nationality,minutes,goals_per90,assists_per90,ga_nopk_per90,shots,shots_on_target,goals_per_shot,tackles,interceptions,fouls_drawn,crosses_per90,progressive_passes_per90,key_passes_per90,pass_completion_pct,sca_per90,passes_final_third_total,xa_per90,np_xg_per90,xg_chain,xg_buildup,cluster,pc1,pc2,similarity_to_kroos
Filippo Carbone_2025-26,Filippo Carbone,Genoa,Serie A,2025-26,18,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Fisayo Dele-Bashiru_2025-26,Fisayo Dele-Bashiru,Lazio,Serie A,2025-26,24,NGA,1187,0.08,0.0,0.08,0.68,0.15,0.11,1.1364,0.303,0.2273,0.7576,0.0,0.0,0.0,0.0,0.0,0.0849,0.0443,6.592202328145504,5.67429375462234,,,,
Fisnik Asllani_2025-26,Fisnik Asllani,Hoffenheim,Bundesliga,2025-26,22,KVX,2335,0.39,0.27,0.66,2.81,1.08,0.14,0.2703,0.1931,1.4286,0.3861,0.0,0.0,0.0,0.0,0.0,0.2086,0.367,19.754683665931225,6.661823563277721,,,,
Florent Hanin_2025-26,Florent Hanin,Angers,Ligue 1,2025-26,35,ALG,865,0.0,0.0,0.0,0.31,0.0,0.0,0.8333,1.3542,0.8333,2.7083,0.0,0.0,0.0,0.0,0.0,0.0812,0.0078,3.0628660544753075,2.31902040168643,,,,
Florentino Luís_2025-26,Florentino Luís,Burnley,Premier League,2025-26,25,POR,2105,0.0,0.09,0.09,0.56,0.09,0.0,2.094,1.7094,0.3419,0.4701,0.0,0.0,0.0,0.0,0.0,0.023,0.0444,4.911807460710406,4.165495180524886,,,,
Florian Kainz_2025-26,Florian Kainz,Köln,Bundesliga,2025-26,32,AUT,279,0.32,0.32,0.65,2.58,1.29,0.13,0.6452,0.9677,1.2903,6.7742,0.0,0.0,0.0,0.0,0.0,0.1028,0.3,2.48546302318573,1.5909147337079048,,,,
Florian Neuhaus_2025-26,Florian Neuhaus,Gladbach,Bundesliga,2025-26,28,GER,930,0.0,0.1,0.1,2.13,0.58,0.0,0.6796,0.8738,0.8738,0.8738,0.0,0.0,0.0,0.0,0.0,0.0973,0.1352,4.8506131283938885,3.3897639103233814,,,,
Florian Sotoca_2025-26,Florian Sotoca,Lens,Ligue 1,2025-26,34,FRA,507,0.18,0.0,0.18,2.31,0.18,0.08,0.7143,1.25,2.1429,1.9643,0.0,0.0,0.0,0.0,0.0,0.1671,0.1285,4.370859146118164,3.1931214928627014,,,,
Florian Thauvin_2025-26,Florian Thauvin,Lens,Ligue 1,2025-26,32,FRA,2443,0.41,0.22,0.55,2.73,0.99,0.12,0.6273,0.4059,1.2546,7.4539,0.0,0.0,0.0,0.0,0.0,0.364,0.3625,25.550733275711536,11.329093262553217,,,,
Florian Wirtz_2025-26,Florian Wirtz,Liverpool,Premier League,2025-26,22,GER,2378,0.19,0.11,0.3,1.93,0.68,0.1,0.9848,0.4545,0.7197,1.2121,0.0,0.0,0.0,0.0,0.0,0.2039,0.287,20.641500685364008,10.743050179444252,,,,
Fodé Ballo-Touré_2025-26,Fodé Ballo-Touré,Metz,Ligue 1,2025-26,28,SEN,836,0.0,0.0,0.0,0.54,0.11,0.0,1.7204,0.5376,1.9355,1.7204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Fodé Doucouré_2025-26,Fodé Doucouré,Le Havre,Ligue 1,2025-26,24,MLI,1239,0.22,0.07,0.29,1.45,0.58,0.15,1.8841,0.6522,0.2899,5.6522,0.0,0.0,0.0,0.0,0.0,0.1819,0.1873,7.345032512210309,2.81273215636611,,,,
Fodé Sylla_2025-26,Fodé Sylla,Lens,Ligue 1,2025-26,19,FRA,99,0.0,0.0,0.0,0.0,0.0,0.0,5.4545,2.7273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0,0.4241098240017891,0.3905544206500053,,,,
Fran Beltrán_2025-26,Fran Beltrán,Girona,La Liga,2025-26,26,ESP,1012,0.09,0.0,0.09,0.89,0.27,0.1,1.25,0.9821,0.8036,0.7143,0.0,0.0,0.0,0.0,0.0,0.0807,0.0564,7.461615744046867,6.426595215685666,,,,
Fran Garcia_2025-26,Fran Garcia,Real Madrid,La Liga,2025-26,25,ESP,929,0.1,0.1,0.19,0.58,0.19,0.17,1.165,0.5825,1.3592,2.7184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Francis Abu_2025-26,Francis Abu,Toulouse,Ligue 1,2025-26,24,GHA,526,0.0,0.0,0.0,1.03,0.0,0.0,2.069,1.3793,0.6897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Francis Coquelin_2025-26,Francis Coquelin,Nantes,Ligue 1,2025-26,34,FRA,655,0.0,0.14,0.14,0.82,0.14,0.0,1.7808,0.6849,0.9589,0.137,0.0,0.0,0.0,0.0,0.0,0.0338,0.02,0.75743393227458,0.4982971716672182,,,,
Francisco Conceição_2025-26,Francisco Conceição,Juventus,Serie A,2025-26,22,POR,2078,0.13,0.22,0.35,3.16,1.0,0.04,1.1255,0.303,1.7316,3.9827,0.0,0.0,0.0,0.0,0.0,0.1802,0.3674,18.74015914928168,9.5299581438303,,,,
Francisco Perez_2025-26,Francisco Perez,Rayo Vallecano,La Liga,2025-26,22,ESP,1237,0.15,0.07,0.22,1.24,0.58,0.12,0.7299,0.146,1.0949,3.5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Franck Honorat_2025-26,Franck Honorat,Gladbach,Bundesliga,2025-26,28,FRA,1977,0.09,0.27,0.36,0.77,0.23,0.12,0.5909,0.2273,0.2727,6.0909,0.0,0.0,0.0,0.0,0.0,0.3337,0.0406,9.130235239863396,3.1209773272275925,,,,
Franco Carboni_2025-26,Franco Carboni,Parma,Serie A,2025-26,22,ITA,114,0.0,0.0,0.0,0.0,0.0,0.0,0.7692,1.5385,0.0,2.3077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Franco Mastantuono_2025-26,Franco Mastantuono,Real Madrid,La Liga,2025-26,17,ARG,1037,0.09,0.0,0.09,2.6,0.61,0.03,1.0435,0.2609,2.6087,2.6957,0.0,0.0,0.0,0.0,0.0,0.2488,0.2332,7.648913703858852,4.390332970768213,,,,
Franco Vázquez_2025-26,Franco Vázquez,Cremonese,Serie A,2025-26,36,ARG,524,0.17,0.17,0.34,2.06,0.69,0.08,2.069,0.6897,2.7586,3.2759,0.0,0.0,0.0,0.0,0.0,0.3262,0.2499,3.0313472282141447,1.5376330390572548,,,,
Frank Magri_2025-26,Frank Magri,Toulouse,Ligue 1,2025-26,25,CMR,1253,0.36,0.07,0.43,2.37,0.86,0.15,0.2158,0.2158,1.5827,1.0791,0.0,0.0,0.0,0.0,0.0,0.0603,0.2472,3.482685424387455,1.0790665484964848,,,,
Frank Onyeka_2025-26,Frank Onyeka,Brentford,Premier League,2025-26,27,NGA,92,0.0,0.98,0.98,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3706,0.0,0.3706037104129791,0.3706037104129791,,,,
Freddie Potts_2025-26,Freddie Potts,West Ham United,Premier League,2025-26,21,ENG,1171,0.0,0.08,0.08,0.23,0.08,0.0,1.3846,1.2308,1.0769,2.6154,0.0,0.0,0.0,0.0,0.0,0.0929,0.0164,3.1646942142397165,2.264735572040081,,,,
Frederic Guilbert_2025-26,Frederic Guilbert,Nantes,Ligue 1,2025-26,30,FRA,607,0.0,0.0,0.0,1.04,0.3,0.0,1.791,2.8358,1.9403,2.5373,0.0,0.0,0.0,0.0,0.0,0.2297,0.0509,1.85949700884521,1.641930215060711,,,,
Fredrik Oppegard_2025-26,Fredrik Oppegard,Auxerre,Ligue 1,2025-26,22,NOR,1246,0.0,0.0,0.0,0.72,0.14,0.0,1.4493,1.0145,0.5797,3.4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Frenkie de Jong_2025-26,Frenkie de Jong,Barcelona,La Liga,2025-26,28,NED,1636,0.06,0.28,0.33,0.39,0.11,0.14,1.044,0.9341,1.4286,0.2747,0.0,0.0,0.0,0.0,0.0,0.28,0.0595,20.46468347683549,16.202723745256662,,,,
Fábio Silva_2025-26,Fábio Silva,Dortmund,Bundesliga,2025-26,23,POR,817,0.22,0.66,0.88,2.53,0.88,0.09,0.2198,0.2198,1.0989,1.3187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Félix Correia_2025-26,Félix Correia,Lille,Ligue 1,2025-26,24,POR,2053,0.18,0.22,0.39,1.62,0.35,0.11,0.5702,0.9211,1.2281,3.6842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Félix Lemaréchal_2025-26,Félix Lemaréchal,Strasbourg,Ligue 1,2025-26,21,FRA,555,0.0,0.32,0.32,1.62,0.32,0.0,0.9677,0.4839,0.9677,2.4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Gabin Bernardeau_2025-26,Gabin Bernardeau,Nice,Ligue 1,2025-26,19,FRA,95,0.0,0.0,0.0,2.84,0.95,0.0,3.6364,0.0,2.7273,4.5455,0.0,0.0,0.0,0.0,0.0,0.0973,0.0879,0.1256759222596883,0.0,,,,
Gabriel Gudmundsson_2025-26,Gabriel Gudmundsson,Leeds United,Premier League,2025-26,26,SWE,2631,0.0,0.0,0.0,0.62,0.1,0.0,1.6096,0.9589,1.9178,3.0137,0.0,0.0,0.0,0.0,0.0,0.1062,0.0301,6.76558150164783,4.2711070496588945,,,,
Gabriel Martinelli_2025-26,Gabriel Martinelli,Arsenal,Premier League,2025-26,24,BRA,1081,0.08,0.33,0.42,2.41,1.08,0.03,0.6667,0.0833,1.1667,3.0833,0.0,0.0,0.0,0.0,0.0,0.2141,0.4464,10.0232590213418,3.6065212953835726,,,,
Gabriel Suazo_2025-26,Gabriel Suazo,Sevilla,La Liga,2025-26,27,CHI,2096,0.0,0.09,0.09,0.21,0.09,0.0,2.6609,1.2446,0.6438,4.0773,0.0,0.0,0.0,0.0,0.0,0.1197,0.0133,6.195922497659922,4.48605795763433,,,,
Gabriele Piccinini_2025-26,Gabriele Piccinini,Pisa,Serie A,2025-26,24,ITA,875,0.0,0.0,0.0,1.95,0.72,0.0,1.6495,0.2062,1.2371,1.9588,0.0,0.0,0.0,0.0,0.0,0.1483,0.2981,4.406972590833902,0.7542659714818001,,,,
Gabriele Zappa_2025-26,Gabriele Zappa,Cagliari,Serie A,2025-26,25,ITA,1597,0.0,0.17,0.17,0.62,0.11,0.0,0.9605,1.0169,0.2825,2.0904,0.0,0.0,0.0,0.0,0.0,0.119,0.0638,6.058917995542288,4.171539556235075,,,,
Gaetano Oristanio_2025-26,Gaetano Oristanio,Parma,Serie A,2025-26,22,ITA,859,0.1,0.0,0.1,2.51,0.42,0.04,0.6316,0.2105,2.1053,1.6842,0.0,0.0,0.0,0.0,0.0,0.0633,0.2526,3.5321153216063976,0.7341090142726898,,,,
Gauthier Hein_2025-26,Gauthier Hein,Metz,Ligue 1,2025-26,28,FRA,2351,0.31,0.27,0.38,1.68,0.5,0.07,0.3831,0.3448,0.6513,5.6322,0.0,0.0,0.0,0.0,0.0,0.1708,0.1324,9.394331835210323,4.18543278798461,,,,
Gavi_2025-26,Gavi,Barcelona,La Liga,2025-26,20,ESP,573,0.0,0.16,0.16,0.0,0.0,0.0,1.25,0.4688,2.1875,0.3125,0.0,0.0,0.0,0.0,0.0,0.1071,0.0,3.0562055595219135,2.558164868503809,,,,
Gaëtan Perrin_2025-26,Gaëtan Perrin,Lille,Ligue 1,2025-26,29,FRA,338,0.27,0.0,0.27,1.86,1.07,0.14,2.1053,0.5263,0.2632,9.2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Geoffrey Kondogbia_2025-26,Geoffrey Kondogbia,Marseille,Ligue 1,2025-26,32,CTA,587,0.0,0.0,0.0,0.61,0.15,0.0,1.3846,1.6923,1.2308,0.1538,0.0,0.0,0.0,0.0,0.0,0.0145,0.0423,2.983300684019923,2.946565704420209,,,,
George Earthy_2025-26,George Earthy,West Ham United,Premier League,2025-26,20,ENG,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
George Hemmings_2025-26,George Hemmings,Aston Villa,Premier League,2025-26,18,ENG,27,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646,0.3816603980958462,0.3622721172869205,,,,
Georginio Rutter_2025-26,Georginio Rutter,Brighton,Premier League,2025-26,23,FRA,1786,0.15,0.15,0.3,2.12,0.71,0.07,0.9596,0.5556,1.7172,1.0101,0.0,0.0,0.0,0.0,0.0,0.2323,0.1481,10.858153810724616,4.214052898809314,,,,
Gerard Gumbau_2025-26,Gerard Gumbau,Rayo Vallecano,La Liga,2025-26,30,ESP,1175,0.0,0.23,0.23,1.53,0.38,0.0,1.2214,0.8397,0.3817,3.9695,0.0,0.0,0.0,0.0,0.0,0.1919,0.0867,6.054331148043275,4.46986211836338,,,,
Germán Valera_2025-26,Germán Valera,Elche,La Liga,2025-26,23,ESP,2857,0.13,0.16,0.28,0.88,0.25,0.14,1.2618,0.7256,2.2082,3.2808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Gessime Yassine_2025-26,Gessime Yassine,Strasbourg,Ligue 1,2025-26,19,MAR,510,0.0,0.18,0.18,1.41,0.18,0.0,1.5789,0.1754,3.3333,3.1579,0.0,0.0,0.0,0.0,0.0,0.2795,0.0886,2.7707884162664413,1.095685675740242,,,,
Giacomo Raspadori_2025-26,Giacomo Raspadori,Atalanta,Serie A,2025-26,25,ITA,796,0.34,0.11,0.45,3.17,1.24,0.11,0.3409,0.1136,0.6818,5.0,0.0,0.0,0.0,0.0,0.0,0.1364,0.3962,6.076622746884823,1.7490264791995287,,,,
Gianluca Gaetano_2025-26,Gianluca Gaetano,Cagliari,Serie A,2025-26,25,ITA,1912,0.09,0.19,0.28,1.6,0.52,0.06,0.7075,1.0849,1.3679,1.7925,0.0,0.0,0.0,0.0,0.0,0.1045,0.0942,7.68703128490597,5.646638568490744,,,,
Gio Reyna_2025-26,Gio Reyna,Gladbach,Bundesliga,2025-26,22,USA,520,0.17,0.0,0.17,1.21,0.35,0.14,1.0345,0.6897,1.7241,1.5517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Giorgi Abuashvili_2025-26,Giorgi Abuashvili,Metz,Ligue 1,2025-26,22,GEO,698,0.26,0.0,0.26,2.97,1.16,0.09,1.0256,0.641,1.4103,4.8718,0.0,0.0,0.0,0.0,0.0,0.0737,0.1517,3.10530792362988,1.852052802219987,,,,
Giorgi Gocholeishvili_2025-26,Giorgi Gocholeishvili,Hamburger SV,Bundesliga,2025-26,24,GEO,940,0.0,0.19,0.19,1.34,0.19,0.0,1.3462,0.6731,1.8269,1.9231,0.0,0.0,0.0,0.0,0.0,0.0614,0.0945,3.0658979546278715,1.6764663234353063,,,,
Giovane_2025-26,Giovane,Hellas Verona,Serie A,2025-26,21,BRA,1533,0.18,0.23,0.41,2.76,1.47,0.06,0.5294,0.2941,0.8824,3.2941,0.0,0.0,0.0,0.0,0.0,0.2563,0.2511,8.811031891033053,2.3908198196440935,,,,
Giovani Lo Celso_2025-26,Giovani Lo Celso,Real Betis,La Liga,2025-26,29,ARG,1393,0.13,0.19,0.32,1.94,0.71,0.07,0.8387,0.3871,2.7097,3.9355,0.0,0.0,0.0,0.0,0.0,0.1857,0.1873,10.672939863055944,6.766227323561907,,,,
Giovanni Bonfanti_2025-26,Giovanni Bonfanti,Pisa,Serie A,2025-26,22,ITA,494,0.0,0.0,0.0,1.09,0.18,0.0,1.0909,1.2727,0.5455,2.1818,0.0,0.0,0.0,0.0,0.0,0.0203,0.0521,0.4159418269991874,0.1316771451383829,,,,
Giovanni Di Lorenzo_2025-26,Giovanni Di Lorenzo,Napoli,Serie A,2025-26,31,ITA,2276,0.08,0.04,0.12,0.99,0.36,0.08,1.0277,0.3557,0.9091,1.502,0.0,0.0,0.0,0.0,0.0,0.1184,0.0771,13.250591915100811,9.1819875985384,,,,
Giovanni Fabbian_2025-26,Giovanni Fabbian,Bologna,Serie A,2025-26,22,ITA,705,0.26,0.0,0.26,1.79,0.51,0.14,0.5128,0.641,2.3077,0.2564,0.0,0.0,0.0,0.0,0.0,0.2119,0.3417,5.044444873929024,1.9827907886356115,,,,
Giuliano Simeone_2025-26,Giuliano Simeone,Atlético Madrid,La Liga,2025-26,22,ARG,2099,0.17,0.26,0.43,1.54,0.6,0.11,1.073,0.8584,1.7167,2.0601,0.0,0.0,0.0,0.0,0.0,0.2372,0.2619,18.556789096444845,9.045107055455446,,,,
Giuseppe Pezzella_2025-26,Giuseppe Pezzella,Cremonese,Serie A,2025-26,27,ITA,2585,0.0,0.03,0.03,0.21,0.0,0.0,1.115,0.3833,1.115,4.4599,0.0,0.0,0.0,0.0,0.0,0.0579,0.0041,5.00905183237046,3.720164413563907,,,,
Glen Kamara_2025-26,Glen Kamara,Rennes,Ligue 1,2025-26,29,FIN,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629594877362251,0.2629594877362251,,,,
Gonzalo Villar_2025-26,Gonzalo Villar,Elche,La Liga,2025-26,27,ESP,718,0.13,0.0,0.13,0.5,0.13,0.25,1.125,0.25,3.125,1.375,0.0,0.0,0.0,0.0,0.0,0.006,0.0268,2.1673560813069344,1.957960419356823,,,,
Gonçalo Guedes_2025-26,Gonçalo Guedes,Real Sociedad,La Liga,2025-26,28,POR,1823,0.39,0.2,0.59,2.27,0.89,0.17,0.7882,0.197,1.6256,3.4483,0.0,0.0,0.0,0.0,0.0,0.1313,0.2041,12.011291518807411,7.679975047707558,,,,
Grady Diangana_2025-26,Grady Diangana,Elche,La Liga,2025-26,27,COD,926,0.1,0.0,0.1,1.56,0.19,0.06,0.5825,0.3883,1.8447,1.165,0.0,0.0,0.0,0.0,0.0,0.1058,0.1316,4.737419964745641,2.660494836047292,,,,
Granit Xhaka_2025-26,Granit Xhaka,Sunderland,Premier League,2025-26,32,SUI,2904,0.03,0.19,0.22,0.65,0.15,0.05,1.0217,0.8978,1.2384,3.065,0.0,0.0,0.0,0.0,0.0,0.1147,0.025,10.455324796028435,8.981416845694184,,,,
Grigoris Kastanos_2025-26,Grigoris Kastanos,Hellas Verona,Serie A,2025-26,27,CYP,44,0.0,0.0,0.0,2.05,0.0,0.0,6.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0794,0.056,0.0280074756592512,0.0,,,,
Grischa Prömel_2025-26,Grischa Prömel,Hoffenheim,Bundesliga,2025-26,30,GER,1758,0.36,0.1,0.46,2.2,0.72,0.16,0.8205,0.7692,1.4359,0.5641,0.0,0.0,0.0,0.0,0.0,0.1343,0.2631,10.6988823749125,3.4885037057101727,,,,
Guela Doué_2025-26,Guela Doué,Strasbourg,Ligue 1,2025-26,22,CIV,2061,0.09,0.26,0.35,0.52,0.22,0.17,1.6594,1.179,1.048,2.2707,0.0,0.0,0.0,0.0,0.0,0.1197,0.0802,10.025115761905909,7.648034475743771,,,,
Guido Rodríguez_2025-26,Guido Rodríguez,Valencia,La Liga,2025-26,31,ARG,1309,0.28,0.0,0.28,1.03,0.34,0.27,1.8621,0.6897,1.931,0.2069,0.0,0.0,0.0,0.0,0.0,0.0244,0.0558,4.893359726294875,4.198376424610615,,,,
Guido Rodríguez_2025-26,Guido Rodríguez,West Ham United,Premier League,2025-26,31,ARG,180,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.3224498257040977,0.2982007190585136,,,,
Gvidas Gineitis_2025-26,Gvidas Gineitis,Torino,Serie A,2025-26,21,LTU,1756,0.0,0.05,0.05,1.38,0.26,0.0,1.4359,1.1795,1.641,3.2821,0.0,0.0,0.0,0.0,0.0,0.1372,0.048,5.622060902416706,4.116749364882708,,,,
Habib Diarra_2025-26,Habib Diarra,Sunderland,Premier League,2025-26,21,SEN,1405,0.13,0.13,0.19,1.67,0.51,0.04,0.4487,0.2564,1.7308,2.0513,0.0,0.0,0.0,0.0,0.0,0.0413,0.1597,4.116263935342431,1.8810110297054052,,,,
Haissem Hassan_2025-26,Haissem Hassan,Oviedo,La Liga,2025-26,23,EGY,1942,0.0,0.14,0.14,1.58,0.37,0.0,1.2037,0.2778,1.1574,5.2315,0.0,0.0,0.0,0.0,0.0,0.0832,0.0908,5.390570223331451,2.502780798822642,,,,
Hakan Çalhanoğlu_2025-26,Hakan Çalhanoğlu,Inter,Serie A,2025-26,31,TUR,1639,0.49,0.22,0.49,2.75,0.93,0.1,0.9341,1.044,0.6044,4.7253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Hamed Junior Traorè_2025-26,Hamed Junior Traorè,Marseille,Ligue 1,2025-26,25,CIV,619,0.29,0.15,0.44,1.89,0.87,0.15,1.0145,0.7246,1.5942,4.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Hamed Junior Traorè_2025-26,Hamed Junior Traorè,Bournemouth,Premier League,2025-26,25,CIV,17,0.0,5.29,5.29,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Hamidou Makalou_2025-26,Hamidou Makalou,Brest,Ligue 1,2025-26,19,MLI,341,0.0,0.0,0.0,1.06,0.26,0.0,1.3158,1.3158,1.0526,3.6842,0.0,0.0,0.0,0.0,0.0,0.2912,0.0349,2.010116720572114,1.7905622133985162,,,,
Han-Noah Massengo_2025-26,Han-Noah Massengo,Augsburg,Bundesliga,2025-26,24,FRA,2427,0.07,0.04,0.11,0.74,0.22,0.1,0.6667,1.3333,0.8519,0.6296,0.0,0.0,0.0,0.0,0.0,0.0606,0.0641,8.934063652530313,5.818135930225253,,,,
Hannes Behrens_2025-26,Hannes Behrens,Heidenheim,Bundesliga,2025-26,20,GER,1318,0.07,0.14,0.2,0.61,0.27,0.11,1.2329,1.2329,1.8493,4.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Hannibal Mejbri_2025-26,Hannibal Mejbri,Burnley,Premier League,2025-26,22,TUN,1229,0.07,0.29,0.37,1.39,0.37,0.05,1.2409,0.5109,3.3577,2.1898,0.0,0.0,0.0,0.0,0.0,0.2072,0.0547,5.953092758543789,3.3755732849240303,,,,
Hans Hateboer_2025-26,Hans Hateboer,Lyon,Ligue 1,2025-26,31,NED,740,0.0,0.0,0.0,0.85,0.12,0.0,1.2195,1.2195,0.3659,2.6829,0.0,0.0,0.0,0.0,0.0,0.0042,0.0401,2.8689861558377743,2.6208875365555286,,,,
Hans Nicolussi Caviglia_2025-26,Hans Nicolussi Caviglia,Parma,Serie A,2025-26,25,ITA,869,0.0,0.31,0.31,1.66,0.21,0.0,0.8247,0.3093,0.9278,2.3711,0.0,0.0,0.0,0.0,0.0,0.1799,0.0883,4.350880516692996,3.1315471809357405,,,,
Haris Belkebla_2025-26,Haris Belkebla,Angers,Ligue 1,2025-26,31,ALG,2875,0.0,0.0,0.0,0.16,0.0,0.0,1.3793,0.9404,1.6928,0.1567,0.0,0.0,0.0,0.0,0.0,0.0184,0.0052,6.914338298141956,6.294488521292806,,,,
Harouna Djibrin_2025-26,Harouna Djibrin,Angers,Ligue 1,2025-26,18,CMR,336,0.54,0.27,0.8,1.87,0.8,0.29,1.0811,1.3514,2.1622,2.1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Harrison Armstrong_2025-26,Harrison Armstrong,Everton,Premier League,2025-26,18,ENG,529,0.0,0.0,0.0,0.85,0.34,0.0,1.6949,0.678,2.5424,0.5085,0.0,0.0,0.0,0.0,0.0,0.0206,0.0744,1.601274512708187,1.3438003733754158,,,,
Harrison Reed_2025-26,Harrison Reed,Fulham,Premier League,2025-26,30,ENG,94,0.96,0.0,0.96,1.91,0.96,0.5,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4029,0.0866,0.4040597602725029,0.2693337053060531,,,,
Harry Howell_2025-26,Harry Howell,Brighton,Premier League,2025-26,17,ENG,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Harry Kane_2025-26,Harry Kane,Bayern Munich,Bundesliga,2025-26,32,ENG,2377,1.36,0.19,1.17,4.51,2.54,0.22,0.4924,0.303,1.2121,0.4545,0.0,0.0,0.0,0.0,0.0,0.2804,0.8047,34.28957922756672,10.577369537204504,,,,
Harry Wilson_2025-26,Harry Wilson,Fulham,Premier League,2025-26,28,WAL,2673,0.34,0.24,0.57,2.63,0.84,0.13,0.6397,0.5387,1.2458,3.8721,0.0,0.0,0.0,0.0,0.0,0.1853,0.1939,11.091712068766356,4.132661418989301,,,,
Harvey Barnes_2025-26,Harvey Barnes,Newcastle United,Premier League,2025-26,27,ENG,1966,0.32,0.05,0.37,2.66,0.96,0.12,0.2294,0.1376,1.055,3.3945,0.0,0.0,0.0,0.0,0.0,0.1425,0.3693,12.753550255671144,4.153433019295335,,,,
Harvey Elliott_2025-26,Harvey Elliott,Aston Villa,Premier League,2025-26,22,ENG,112,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,1.6667,2.5,0.0,0.0,0.0,0.0,0.0,0.0782,0.2413,0.7380336094647646,0.4125381279736757,,,,
Hassane Kamara_2025-26,Hassane Kamara,Udinese,Serie A,2025-26,31,CIV,1861,0.0,0.1,0.1,0.77,0.24,0.0,0.9662,1.2077,0.5314,3.913,0.0,0.0,0.0,0.0,0.0,0.1214,0.043,6.378122080117464,4.113270306959748,,,,
Henrikh Mkhitaryan_2025-26,Henrikh Mkhitaryan,Inter,Serie A,2025-26,36,ARM,1560,0.23,0.06,0.29,2.48,0.81,0.09,1.5607,0.8671,0.9827,2.4277,0.0,0.0,0.0,0.0,0.0,0.1914,0.3491,18.362661907449365,12.080620812252164,,,,
Heorhii Tsitaishvili_2025-26,Heorhii Tsitaishvili,Metz,Ligue 1,2025-26,24,GEO,2449,0.11,0.07,0.18,1.14,0.29,0.1,0.4412,0.5147,1.3235,5.8824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Hernani_2025-26,Hernani,Parma,Serie A,2025-26,31,BRA,73,0.0,0.0,0.0,1.23,0.0,0.0,0.0,1.25,3.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0333,0.0447,0.0779976248741149,0.0513916425406932,,,,
Hicham Boudaoui_2025-26,Hicham Boudaoui,Nice,Ligue 1,2025-26,25,ALG,1694,0.05,0.11,0.16,1.12,0.48,0.05,0.8511,0.9574,2.1277,1.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Himad Abdelli_2025-26,Himad Abdelli,Angers,Ligue 1,2025-26,25,ALG,943,0.19,0.0,0.0,1.05,0.48,0.0,1.619,1.2381,1.1429,0.8571,0.0,0.0,0.0,0.0,0.0,0.0528,0.039,6.202800817787647,5.655766012147069,,,,
